3591,856,856,3581,3940,51127,44967,96285,96285,9958,43566,88911,88911,19589,21432,229142,229142,230657,230661,141130,141130,232057,232147,39035,39890,40746,11026,10524,74257,481355,481355,10902,3138,27181,23087,50522,60421,15048,13111,26989,40344,1506,17470,12989,31966,3012,35012,186073,187184,13575,11255,60142,64637,78856,83787,107304,166361,166361,1153790,38264,63792,67010,19131,14536,23259,23259,1375346,1415259,7515,33393,33393,7515,34794,10187,7991,41529,5983,7538,13102,59833,12097,26588,14574,257904,329316,329316,19337,19337,17143,16673,28493,28493,44238,44253,967,1800740,1781852,1509,7463,11174,4159,4159,16893,16893,5936,5936,34875,2704,9667,24950,22353,22353,63692,63708,1893483,80872,119634,18932,22612,1836,3058,9690,10222,37002,37002,45700,48982,9110,228839,228839,237566,35098,280915,9297,91134,36778,36778,2228286,2228215
5652,1537,1537,6014,3227,98613,86730,185716,185716,18555,81173,165658,165658,38293,41894,405041,405041,414539,414565,221502,221502,364445,364589,70112,71649,73186,18216,17387,128558,906693,906693,15941,4587,33007,28039,61350,76235,24397,21258,43760,65409,1699,19716,14660,36071,3400,39511,258558,260229,26186,17716,79349,85019,102941,109160,128451,199153,199153,1794058,45806,77170,81063,22902,21224,33959,33959,2074927,2127400,12985,57711,57711,12985,67401,17604,16450,83146,10066,12684,22049,100679,26478,58193,25052,453652,576405,576405,24971,24971,23786,23534,70273,70273,67551,67547,1249,2853801,2843619,2200,10884,16295,6110,6110,22409,22409,8440,8440,56486,3020,17479,49217,50161,50161,122653,122688,3030401,94683,140060,21139,23804,1850,3083,11069,11678,39371,39371,54151,58039,10795,261081,261081,297171,44896,376193,15717,154093,58388,58388,3582154,3582118
6234,1207,1207,5660,2502,76877,67611,144776,144776,13700,59934,122313,122313,30995,33912,314508,314508,319865,319878,198789,198789,325295,325422,55093,56301,57508,14353,13700,101135,724507,724507,17340,4991,49804,42305,92571,108584,21682,18891,38888,58129,2402,27895,20740,51039,4808,55903,301320,303115,20412,19545,77839,83203,100154,106035,183576,284613,284613,1603434,65461,117207,123116,32731,22603,36166,36166,1914007,1942692,11114,49394,49394,11114,58014,15066,14231,71849,9072,11430,19867,90720,20590,45250,21444,388292,493367,493367,25816,25816,24896,24748,69198,69198,65267,65262,1291,2577381,2568929,1740,8612,12892,7827,7827,21131,21131,6921,6921,52284,3774,17453,47476,47072,47072,112798,112831,2764998,130710,193359,27254,34051,2241,3734,14903,15720,55560,55560,79922,85661,15932,372734,372734,389288,45915,450857,12304,120637,61441,61441,3317553,3317472
3469,900,900,3605,1389,60587,53282,114099,114099,10591,46340,94573,94573,26759,29276,240288,240288,242529,242536,176883,176883,294984,295102,41014,41912,42812,11673,11141,78293,644346,644346,11346,3266,23649,20090,43959,54456,18636,16239,33425,49964,1540,17872,13285,32697,3079,35812,196243,197421,16088,10881,67377,72573,89003,94703,130198,201858,201858,1291466,46428,76205,80046,23213,16152,25840,25840,1512058,1536401,10154,45137,45137,10154,64950,13767,17232,84165,8196,10328,17950,81956,20480,45012,18637,346250,437565,437565,22385,22385,25852,26595,57599,57599,58951,58952,1120,2219444,2249282,1771,8771,13133,8442,8442,18593,18593,5481,5481,48522,2966,15039,41539,44104,44104,105744,105774,2372672,96290,142441,22537,28707,2092,3488,12259,12932,46992,46992,55206,59170,11008,269655,269655,291087,43705,355061,12651,124048,31375,31375,2835310,2835260
3822,1226,1226,4438,7265,74186,65245,139709,139709,15203,66516,135745,135745,31615,34589,350528,350528,351249,351252,196719,196719,320109,320234,55864,57088,58314,17235,16451,110704,796329,796329,14496,4172,33040,28066,61412,74851,21064,18353,37781,56473,1794,20831,15489,38115,3590,41748,241987,243494,19700,11982,70484,75865,92876,98778,123712,191802,191802,1528143,44115,72805,76474,22055,19502,31203,31203,1760889,1792708,9766,43406,43406,9766,51453,13238,12629,63723,8146,10264,17839,81454,17534,38539,19483,349225,444683,444683,18418,18418,17801,17668,46594,46594,53519,53525,922,2359936,2354624,1705,8432,12626,6627,6627,21786,21786,7033,7033,47136,2727,13494,37127,36430,36430,93148,93170,2501978,92801,137281,22492,26890,2092,3486,10955,11555,43257,43257,53416,57252,10649,253915,253915,274537,43619,337657,10632,104237,34222,34222,2993113,2993129
3820,993,993,3977,3227,60845,53511,114586,114586,11727,51308,104708,104708,24768,27097,264625,264625,268382,268394,171347,171347,281794,281906,45356,46351,47344,11686,11152,82861,602246,602246,11729,3376,28792,24456,53516,63826,17689,15412,31726,47424,1633,18934,14077,34643,3261,37943,203589,204746,16157,11978,63764,68531,83591,88814,116112,180019,180019,1256752,41403,68098,71530,20702,17278,27641,27641,1472390,1501757,8877,39462,39462,8877,47995,12037,11911,59835,6359,8011,13926,63586,16519,36306,17357,304126,389176,389176,17551,17551,17426,17400,31132,31132,46000,46014,879,2012373,2011300,1526,7554,11311,4918,4918,16260,16260,6352,6352,38091,2543,10232,27110,25889,25889,72639,72656,2101978,88721,131247,20308,35935,2111,3520,11780,12426,56600,56600,48195,51656,9608,250668,250668,289327,39902,365782,10151,99534,33435,33435,2500991,2500891
3958,800,800,3660,1688,55728,49014,104953,104953,10187,44572,90960,90960,19995,21876,226621,226621,226638,226638,143336,143336,234706,234799,36484,37285,38085,11261,10747,72310,520470,520470,10254,2952,24301,20641,45169,54611,14687,12796,26343,39376,1591,18472,13734,33798,3184,37019,179309,180368,14797,12408,61387,65890,80132,85074,128020,198482,198482,1133660,45650,71672,75284,22825,13799,22076,22076,1343422,1367152,7098,31548,31548,7098,32642,9620,7587,39175,5741,7234,12576,57416,12248,26917,14779,258224,330638,330638,16977,16977,14822,14359,31064,31064,40934,40944,851,1746419,1727874,1472,7287,10909,4846,4846,18305,18305,6077,6077,39047,2966,10573,27269,25665,25665,72759,72777,1812124,96185,142285,23617,29085,2265,3776,13347,14079,48592,48592,50278,53889,10022,282789,282789,293700,36753,340773,9061,88846,30378,30378,2297393,2297418
4035,988,988,4075,1962,55750,49032,104989,104989,10607,46413,94719,94719,20834,22795,233484,233484,236254,236263,149149,149149,242856,242949,45032,46019,47007,8868,8464,73964,528764,528764,12177,3505,25808,21920,47967,59660,14898,12983,26723,39946,1648,19117,14215,34980,3296,38313,194443,195755,14803,12654,59959,64310,78066,82838,129818,201267,201267,1147763,46291,78938,82918,23147,16880,27007,27007,1367544,1389380,8571,38090,38090,8571,50507,11618,12999,64292,6608,8329,14474,66082,14786,32499,16835,296684,379182,379182,20866,20866,22248,22542,45044,45044,53059,53066,1043,1939234,1951117,1786,8840,13232,7043,7043,22127,22127,7225,7225,48252,3740,14446,37949,39456,39456,97426,97447,2035565,97017,143517,22300,29485,2158,3596,12191,12858,48110,48110,53640,57492,10694,277869,277869,297053,48243,363435,10089,98916,40206,40206,2535303,2535299
4361,1176,1176,4625,4673,73031,64228,137535,137535,14440,63181,128938,128938,29459,32230,325404,325404,326909,326914,181637,181637,301242,301364,53705,54883,56059,15431,14727,102963,756376,756376,12661,3643,31927,27120,59343,71439,20575,17926,36900,55155,1853,21489,15976,39317,3702,43064,233308,234665,19392,13673,68183,73196,89050,94549,137565,213280,213280,1464109,49054,76231,80074,24526,19306,30891,30891,1696267,1721984,9770,43426,43426,9770,52196,13245,13029,65284,8241,10382,18044,82396,18598,40874,19551,353316,449114,449114,19399,19399,19012,19036,49455,49455,53648,53653,972,2298024,2293725,1833,9078,13588,7014,7014,22517,22517,7451,7451,48626,3196,14513,39345,38883,38883,97052,97074,2423708,103583,153231,23533,31588,2413,4022,13707,14459,52505,52505,56579,60643,11278,298147,298147,307598,44713,361248,11921,116877,37610,37610,3003127,3003191
4646,1129,1129,4677,2588,66139,58167,124556,124556,12681,55476,113215,113215,26781,29301,281403,281403,286968,286984,188146,188146,311746,311871,51521,52650,53779,11399,10880,88426,655075,655075,16740,4818,35492,30148,65971,81543,20025,17446,35912,53682,1957,22737,16903,41599,3919,45564,256258,258005,17563,14564,71243,76458,92940,98659,141699,219686,219686,1547568,50527,83720,87941,25263,20409,32653,32653,1843649,1897501,10302,45783,45783,10302,44006,13964,9629,51158,7831,9869,17152,78320,19374,42579,20055,356885,455157,455157,20787,20787,16449,15524,42259,42259,59389,59405,1038,2386410,2349090,1873,9261,13863,6392,6392,20002,20002,7540,7540,46317,2433,12349,34113,33014,33014,89482,89505,2500796,104429,154482,23586,28243,2134,3558,12804,13506,46713,46713,59584,63862,11878,316201,316201,332347,40933,388546,12749,124995,41372,41372,3025767,3025739
5566,1359,1359,5613,6513,67675,59519,127448,127448,14158,61947,126418,126418,29119,31859,322842,322842,322682,322682,190157,190157,311876,311997,62006,63365,64724,11349,10830,99217,737585,737585,16435,4731,36271,30809,67417,82052,21375,18623,38336,57304,2174,25232,18759,46164,4348,50563,263404,265045,17971,17450,82149,88099,106913,113441,159710,247613,247613,1634638,56949,98049,102992,28476,23231,37167,37167,1943849,1989019,11719,52093,52093,11719,69352,15888,18087,88971,9261,11667,20281,92603,22191,48774,24629,431188,551874,551874,23366,23366,25369,25943,52677,52677,58261,58267,1168,2738174,2749215,2004,9917,14845,7473,7473,23202,23202,8931,8931,54814,3206,15069,41108,40649,40649,107932,107960,2927106,116766,172729,25996,33922,2332,3889,13951,14716,54923,54923,67364,72201,13429,339228,339228,364423,47661,435908,14273,139940,55430,55430,3622235,3622298
4209,959,959,4108,2458,64825,57011,122081,122081,12965,56726,115766,115766,24873,27213,263330,263330,282095,282151,171933,171933,280703,280812,43794,44756,45715,13826,13195,87743,645593,645593,9561,2751,25767,21887,47895,55942,18600,16208,33361,49867,1646,19114,14209,34972,3294,38303,191362,192265,17214,13195,62351,66873,81166,86126,126301,195814,195814,1267396,45037,73026,76707,22519,16398,26236,26236,1480298,1503201,8473,37658,37658,8473,43925,11485,10693,54168,6368,8025,13949,63690,17600,38687,17133,303969,387918,387918,21419,21419,20626,20459,34933,34933,50954,50971,1071,2000725,1993905,1811,8962,13415,5481,5481,19279,19279,9631,9631,43687,2933,12213,32579,30805,30805,82118,82133,2088408,92784,137255,19963,25555,1983,3305,10933,11533,42083,42083,52243,55995,10415,259517,259517,273487,43067,329765,11054,108375,44401,44401,2641500,2641571
2754,490,490,2413,2659,30952,27221,58289,58289,5872,25693,52436,52436,11065,12107,136144,136144,134200,134194,76293,76293,124290,124338,22352,22843,23333,6720,6414,43756,287735,287735,5355,1541,13770,11698,25596,30389,8132,7086,14584,21801,996,11567,8600,21162,1995,23180,100571,101110,8218,8636,36606,39180,47313,50136,74386,115328,115328,631581,26525,40693,42747,13263,7140,11425,11425,747725,759708,3938,17505,17505,3938,24391,5339,6397,31390,4972,6265,10889,49720,7298,16040,6564,143006,175174,175174,15843,15843,16901,17129,29060,29060,29042,29041,791,1036010,1045115,944,4677,7003,4587,4587,16234,16234,5777,5777,34272,2207,9604,25842,24213,24213,64773,64789,1059018,59239,87630,14269,16515,1516,2526,6956,7337,27058,27058,33736,36160,6726,150485,150485,150939,35867,187236,5783,56704,27489,27489,1303861,1303834
3827,1037,1037,4063,4099,59834,52622,112681,112681,11552,50537,103132,103132,22908,25065,264277,264277,261393,261385,145055,145055,238848,238941,47286,48322,49359,11091,10585,83069,578178,578178,12397,3568,27395,23273,50924,62851,16258,14165,29158,43588,1661,19272,14327,35260,3322,38620,203782,205119,15888,11998,63474,68209,83180,88372,122125,189340,189340,1228923,43550,73411,77111,21773,19431,31086,31086,1452442,1479451,9801,43549,43549,9801,60831,13282,15968,78333,7985,10058,17483,79827,15775,34672,19466,343564,438955,438955,18786,18786,21473,22045,44265,44265,47385,47388,939,2124960,2148079,1876,9289,13904,6812,6812,21175,21175,6497,6497,47568,2564,12990,35872,35780,35780,94074,94099,2285623,91596,135496,20460,23924,1899,3166,10890,11488,39623,39623,50724,54367,10112,259555,259555,274717,41440,330495,11211,109903,33072,33072,2848749,2848839
3581,819,819,3501,3470,49029,43116,92328,92328,9373,41011,83693,83693,19196,21003,214637,214637,214046,214043,121229,121229,199016,199092,37361,38181,39000,10252,9784,70163,468045,468045,10294,2962,22957,19501,42671,52214,13216,11514,23701,35430,1340,15545,11555,28438,2681,31147,165987,167057,13018,11227,49607,53137,64296,68169,97616,151343,151343,1003651,34808,57235,60121,17406,13065,20906,20906,1181548,1205668,6786,30163,30163,6786,37216,9200,9339,46668,5347,6736,11711,53472,10925,24008,13478,236067,302107,302107,15415,15415,15514,15572,30693,30693,44537,44550,770,1617259,1618083,1060,5247,7856,4517,4517,17140,17140,5415,5415,36164,2231,10350,28170,24974,24974,68594,68612,1681590,73896,109311,16495,18971,1668,2777,8325,8781,31277,31277,40838,43770,8141,190674,190674,195614,35471,235758,7999,78415,28694,28694,2017648,2017641
2362,475,475,2180,2509,32493,28576,61192,61192,6272,27441,56001,56001,12829,14035,145561,145561,141461,141450,87769,87769,145087,145146,21667,22143,22618,7439,7101,45231,323910,323910,4331,1247,13334,11328,24785,27579,9106,7936,16334,24417,946,10983,8165,20092,1893,22008,93057,93370,8628,7403,32251,34535,41758,44266,60686,94087,94087,609370,21640,34738,36491,10819,6539,10464,10464,702984,710654,3615,16073,16073,3615,19423,4903,4808,24175,3165,3989,6934,31664,6383,14026,6431,121363,152878,152878,12017,12017,11920,11902,23602,23602,25382,25382,600,923533,922712,670,3317,4965,3497,3497,13634,13634,4714,4714,26699,1876,7741,20618,19019,19019,49697,49705,942522,50672,74958,13162,14261,1473,2455,6321,6668,23716,23716,24752,26529,4933,142669,142669,135802,32226,161536,5080,49808,14515,14515,1120543,1120495
3676,1019,1019,3952,3020,63246,55622,119105,119105,11389,49828,101690,101690,25107,27470,264593,264593,266926,266933,141302,141302,229787,229876,46466,47485,48504,12159,11603,85458,603427,603427,10675,3073,23004,19541,42758,51772,14891,12976,26708,39923,1394,16162,12016,29569,2783,32388,171073,172085,16792,11521,50968,54598,66069,70049,106442,165027,165027,1090688,37957,62076,65206,18978,13939,22299,22299,1254864,1265529,7255,32245,32245,7255,32057,9836,7161,37694,5593,7046,12248,55922,11934,26227,14457,252236,323066,323066,17709,17709,15038,14464,35150,35150,60043,60069,885,1644169,1621173,1134,5610,8398,4521,4521,18086,18086,4786,4786,35033,2426,10872,29415,27420,27420,68715,68730,1664907,79533,117653,18631,20880,1686,2812,9357,9871,34244,34244,47296,50692,9429,207374,207374,216045,37561,261805,6860,67252,29301,29301,1976615,1976567
2997,1174,1174,3906,4494,67101,59013,126367,126367,15167,66356,135419,135419,25871,28303,314640,314640,317466,317474,175981,175981,295174,295293,53527,54699,55873,14544,13881,100082,683243,683243,8374,2410,28064,23837,52160,59431,21248,18516,38112,56970,1847,21413,15920,39174,3690,42908,206449,207264,17820,9393,55172,59383,72696,77315,89222,138329,138329,1337823,31816,50758,53318,15907,15335,24537,24537,1534981,1573645,8447,37539,37539,8447,32207,11450,6503,35884,5597,7052,12257,55966,19124,42034,14931,273671,346826,346826,16057,16057,11110,10051,33277,33277,43694,43704,804,1904384,1861808,1605,7948,11899,4791,4791,18606,18606,6055,6055,38572,2349,10630,28808,27933,27933,73983,73999,1942458,66180,97898,14949,19570,1665,2775,7888,8320,32060,32060,35137,37659,7004,182319,182319,196084,39615,248717,9648,94590,23911,23911,2336261,2336286
3535,837,837,3517,4304,48317,42494,90993,90993,10083,44108,90016,90016,18979,20764,225929,225929,228822,228832,123256,123256,204375,204456,38228,39068,39905,11148,10641,73789,516983,516983,9142,2632,23475,19938,43630,51749,14264,12428,25589,38247,1676,19461,14472,35610,3354,39003,172171,173082,12830,11082,52411,56212,68229,72400,92289,143084,143084,1078644,32909,51861,54476,16455,13163,21059,21059,1256516,1285128,7888,35057,35057,7888,38288,10693,9021,46355,5219,6578,11433,52204,13847,30433,13499,241475,307622,307622,19200,19200,17528,17171,36937,36937,42353,42360,960,1663605,1649221,1284,6353,9512,4394,4394,19875,19875,4936,4936,41426,2756,12213,32968,32198,32198,83641,83663,1705005,70133,103749,15043,18487,1733,2887,8308,8763,31179,31179,36844,39489,7344,196829,196829,206756,38153,254293,9020,88445,24643,24643,2035612,2035574
3781,1103,1103,4174,3510,68034,59835,128126,128126,12680,55480,113222,113222,27354,29927,291202,291202,295560,295573,168262,168262,282047,282161,50353,51458,52561,13243,12637,92812,658694,658694,10870,3128,27200,23104,50557,59151,19841,17289,35588,53195,1808,20988,15605,38403,3617,42063,204856,205819,18066,11851,67043,72121,88172,93741,149763,232189,232189,1460727,53405,94932,99718,26703,22158,35452,35452,1760293,1805824,10179,45246,45246,10179,52826,13801,12865,65158,10070,12687,22051,100695,21708,47711,19013,372143,465315,465315,21562,21562,20629,20427,56748,56748,61153,61158,1078,2398854,2390818,2014,9956,14907,6174,6174,21503,21503,5846,5846,41461,4053,16534,43929,41191,41191,89160,89174,2549071,110753,163837,20551,28129,2165,3609,11378,12001,46028,46028,66840,71640,13325,323795,323795,337618,46158,396847,11757,115250,35070,35070,3084600,3084588
2773,757,757,2955,4629,41214,36246,77614,77614,8881,38852,79288,79288,17080,18686,201928,201928,201648,201646,133774,133774,213986,214066,34438,35191,35948,9205,8784,63925,449589,449589,9120,2626,23246,19744,43204,52441,14222,12390,25507,38128,1507,17494,13005,32003,3016,35054,172738,173775,10944,8699,48762,52446,64095,68138,93539,145025,145025,978909,33355,52520,55169,16678,13056,20890,20890,1148511,1172012,7435,33038,33038,7435,35851,10077,8556,43586,4543,5723,9950,45426,11441,25146,12401,216480,277240,277240,13471,13471,12024,11809,30679,30679,35577,35582,672,1504574,1490301,1325,6566,9830,3673,3673,14869,14869,4325,4325,33226,3125,9862,24651,21415,21415,63131,63150,1582846,68992,102059,16179,17690,1673,2786,8012,8453,29387,29387,37943,40667,7564,198898,198898,173487,36598,186057,6750,66176,23812,23812,1914291,1914348
2046,572,572,2211,3561,31745,27922,59785,59785,7381,32288,65893,65893,11031,12069,156492,156492,154522,154517,82530,82530,130930,130977,26127,26700,27272,7628,7279,50453,345142,345142,5621,1617,14688,12477,27301,32787,8809,7676,15800,23617,1206,13989,10400,25594,2410,28034,112786,113401,8429,6414,31985,34338,41775,44356,76625,118799,118799,732688,27323,43579,45774,13661,14594,23350,23350,876805,895178,7952,35344,35344,7952,42252,10779,10405,52442,4132,5205,9047,41312,10268,22566,11374,197696,253422,253422,14206,14206,13831,13750,29558,29558,36260,36267,710,1243695,1240468,1177,5821,8715,3850,3850,16187,16187,4783,4783,27759,2937,9718,24607,18942,18942,49110,49117,1281631,70676,104548,14210,14349,1651,2752,8126,8572,25717,25717,37135,39799,7402,202149,202149,167878,38028,173500,7439,72925,30335,30335,1543886,1543871
4048,973,973,4051,3714,57022,50148,107386,107386,12302,53822,109842,109842,19197,21001,258750,258750,263437,263450,129144,129144,204685,204762,44363,45335,46308,13302,12695,86739,539405,539405,13905,4001,28519,24224,53006,66512,17100,14900,30670,45845,1689,19601,14572,35863,3378,39279,216824,218339,15142,12691,72872,78408,95910,101980,142807,221405,221405,1244756,50921,81223,85317,25463,16448,26318,26318,1481451,1507744,8417,37412,37412,8417,62766,11411,17488,83726,8561,10787,18748,85606,18224,40053,16468,319424,400117,400117,19258,19258,25338,26639,51006,51006,67780,67798,963,2217903,2270227,1749,8659,12963,6681,6681,21500,21500,5949,5949,44147,3271,15467,42235,39459,39459,91819,91837,2390808,101330,149898,19639,26707,2079,3466,11766,12413,44725,44725,60043,64355,11970,314320,314320,319496,47131,371526,14505,142208,45665,45665,2930534,2930516
